person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
24,-0.40111338713557954,MORTGAGE,7.0,DEBTCONSOLIDATION,A,-0.10209789231730151,-1.0991574511010398,0,0.09718747552665087,N,2
21,-0.7606538288743926,RENT,1.0,PERSONAL,C,-0.5771362151656387,0.46141445705881784,0,0.09718747552665087,Y,3
24,-0.39985047826159825,MORTGAGE,4.0,VENTURE,A,0.10375204758364463,-1.2539760927835653,0,0.37951892229734285,N,2
24,-0.7605566820379326,RENT,0.0,PERSONAL,A,-0.5771362151656387,-0.6625688815563175,0,0.09718747552665087,N,4
26,-0.7605566820379326,RENT,6.0,DEBTCONSOLIDATION,B,-0.5771362151656387,0.510956422397226,0,0.09718747552665087,N,4
24,-0.3972275136771757,MORTGAGE,8.0,VENTURE,E,0.056248215298810904,2.275888937578018,0,0.2854084400404457,N,3
23,-0.7605566820379326,RENT,2.0,DEBTCONSOLIDATION,D,-0.5771362151656387,0.9444486191082978,1,0.09718747552665087,Y,4
22,-0.39635319214903486,MORTGAGE,5.0,MEDICAL,A,-0.7354823227817512,-0.9722061649213687,0,-0.6556963825285276,N,4
23,-0.39635319214903486,MORTGAGE,7.0,EDUCATION,C,0.13937992179726993,0.7958227230930731,0,0.37951892229734285,N,2
25,-0.8819902276130518,RENT,0.0,MEDICAL,C,-0.5771362151656387,0.7586662490892673,1,0.37951892229734285,N,3
22,-0.7362699729229086,RENT,2.0,MEDICAL,A,-0.5771362151656387,-1.0991574511010398,0,0.003076993269753731,N,2
22,-0.5420734468391779,MORTGAGE,7.0,HOMEIMPROVEMENT,C,0.37294043053103576,0.8515574340987823,1,1.0382922980956244,N,4
23,-0.8819902276130518,RENT,5.0,EDUCATION,A,-0.5771362151656387,-0.9783989105886699,1,0.37951892229734285,N,3
24,-0.7362699729229086,RENT,0.0,VENTURE,C,-0.5771362151656387,0.9103885179381423,0,0.003076993269753731,Y,4
24,-0.7361728260864486,RENT,2.0,VENTURE,B,-0.5771362151656387,-0.13928187266938125,0,0.003076993269753731,N,3
24,-0.8818930807765917,RENT,0.0,VENTURE,D,-0.5771362151656387,1.418193662656826,1,0.37951892229734285,N,3
26,-0.8818930807765917,RENT,1.0,PERSONAL,D,-0.5771362151656387,0.9506413647755987,1,0.37951892229734285,N,4
23,-0.39625604531257475,MORTGAGE,6.0,DEBTCONSOLIDATION,A,-0.0070902277476340625,-1.7401066276666957,0,0.2854084400404457,N,3
24,-0.5419763000027179,MORTGAGE,1.0,PERSONAL,D,-0.8938284303978636,1.9972153825494714,1,-0.749806864785425,N,3
23,-0.39625604531257475,MORTGAGE,5.0,EDUCATION,A,-0.9730014842059198,-1.7401066276666957,0,-0.9380278292992196,N,2
24,-0.5419763000027179,MORTGAGE,8.0,DEBTCONSOLIDATION,D,0.056248215298810904,1.8114330125304412,1,0.5677398868111376,Y,2
26,-0.8731498654951831,RENT,4.0,HOMEIMPROVEMENT,C,-0.5771362151656387,0.7153170294181599,1,0.2854084400404457,Y,4
24,-0.5419763000027179,MORTGAGE,2.0,DEBTCONSOLIDATION,B,-1.052174538013976,-0.01542695932336068,1,-0.9380278292992196,N,3
23,-0.39625604531257475,MORTGAGE,7.0,VENTURE,C,-0.8938284303978636,0.9134848907717928,0,-0.8439173470423222,N,4
25,-0.7267495829498193,RENT,9.0,EDUCATION,A,-0.5771362151656387,-1.1270248066038944,0,0.003076993269753731,N,3
25,-0.39625604531257475,MORTGAGE,9.0,DEBTCONSOLIDATION,A,-0.41879010754952634,-1.2539760927835653,0,-0.27925445350093825,N,3
22,-0.8597436020636899,RENT,1.0,PERSONAL,D,-0.5771362151656387,1.4274827811577777,1,0.2854084400404457,N,2
24,-0.39625604531257475,MORTGAGE,5.0,HOMEIMPROVEMENT,A,-1.0996783702988098,-1.275650702619119,0,-1.032138311556117,N,4
22,-0.39625604531257475,MORTGAGE,6.0,EDUCATION,A,-1.1471822025836436,-1.6255408328216268,0,-1.1262487938130143,N,4
23,-0.39625604531257475,MORTGAGE,7.0,MEDICAL,A,-1.1471822025836436,-1.046519112928981,0,-1.1262487938130143,N,3
25,-0.39625604531257475,MORTGAGE,2.0,HOMEIMPROVEMENT,B,1.3586449504413356,-0.3219678698547614,0,1.8852866384077,N,4
26,-0.39625604531257475,MORTGAGE,10.0,EDUCATION,B,1.6397092914599352,-0.3219678698547614,0,2.261728567435289,N,2
22,-0.857703518498028,RENT,7.0,EDUCATION,C,-0.5771362151656387,1.1611947174638335,1,0.2854084400404457,N,4
22,-0.857703518498028,RENT,0.0,DEBTCONSOLIDATION,E,-0.5771362151656387,2.5855262209430694,1,0.2854084400404457,Y,4
22,-0.7119832638078848,RENT,1.0,DEBTCONSOLIDATION,C,-0.5771362151656387,0.5078600495635757,0,0.003076993269753731,N,4
26,-0.857703518498028,RENT,2.0,DEBTCONSOLIDATION,E,-0.5771362151656387,1.7742765385266348,1,0.2854084400404457,N,2
23,-0.39625604531257475,MORTGAGE,2.0,VENTURE,A,-0.5771362151656387,-0.9783989105886699,0,-0.467475418014733,N,4
26,-0.39625604531257475,MORTGAGE,10.0,EDUCATION,A,0.6896326457632606,-0.9783989105886699,0,1.1324027803525214,N,2
22,-0.7119832638078848,RENT,6.0,EDUCATION,B,-0.5771362151656387,-0.3219678698547614,0,0.003076993269753731,N,3
24,-0.39625604531257475,MORTGAGE,7.0,MEDICAL,A,-0.9730014842059198,-0.9783989105886699,0,-0.9380278292992196,N,3
25,-0.39625604531257475,OWN,4.0,HOMEIMPROVEMENT,A,-1.1313475918220322,-1.3251926679575272,0,-1.1262487938130143,N,4
22,-0.7119832638078848,RENT,4.0,EDUCATION,B,-0.5771362151656387,-0.21049844784334315,0,0.003076993269753731,N,3
23,-0.7119832638078848,RENT,2.0,MEDICAL,B,-0.5771362151656387,0.2539574772042336,0,0.003076993269753731,N,4
25,-0.7119832638078848,RENT,9.0,DEBTCONSOLIDATION,C,-0.5771362151656387,1.1395201076282804,0,0.003076993269753731,N,2
22,-0.39625604531257475,MORTGAGE,6.0,VENTURE,A,-0.8938284303978636,-0.6501833902217158,0,-0.8439173470423222,N,2
22,-0.39625604531257475,MORTGAGE,2.0,DEBTCONSOLIDATION,B,-0.1812709461253577,0.46141445705881784,0,0.003076993269753731,N,2
22,-0.7119832638078848,RENT,6.0,EDUCATION,B,-0.5771362151656387,-0.08973990733097302,0,0.003076993269753731,N,3
21,-0.7119832638078848,RENT,2.0,EDUCATION,B,-0.5771362151656387,0.2539574772042336,0,0.003076993269753731,N,3
22,-0.39625604531257475,MORTGAGE,4.0,VENTURE,A,-0.41879010754952634,-0.532521222542996,0,-0.27925445350093825,N,2
23,-0.857703518498028,RENT,4.0,DEBTCONSOLIDATION,D,-0.5771362151656387,1.6349397610123622,1,0.2854084400404457,Y,3
23,-0.7119832638078848,RENT,7.0,PERSONAL,A,-0.5771362151656387,-1.0929647054337388,0,0.003076993269753731,N,3
24,-0.39625604531257475,MORTGAGE,2.0,VENTURE,E,1.6397092914599352,1.4027117984885737,0,2.261728567435289,Y,4
24,-0.39625604531257475,MORTGAGE,2.0,VENTURE,D,-0.41879010754952634,0.6595823184124507,0,-0.27925445350093825,Y,4
22,-0.7119832638078848,RENT,1.0,DEBTCONSOLIDATION,A,-0.5771362151656387,-1.0929647054337388,0,0.003076993269753731,N,2
22,-0.395478870620894,MORTGAGE,6.0,EDUCATION,B,-1.1471822025836436,0.2539574772042336,0,-1.1262487938130143,N,2
22,-0.3928559060364714,OWN,0.0,EDUCATION,C,-1.052174538013976,0.6564859455788004,0,-1.032138311556117,N,2
25,-0.3925644655270911,MORTGAGE,7.0,MEDICAL,B,-1.052174538013976,0.20751188469947635,0,-1.032138311556117,N,2
24,-0.7119832638078848,RENT,5.0,MEDICAL,D,-0.5771362151656387,1.2138330556358927,0,0.003076993269753731,N,2
24,-0.857703518498028,RENT,0.0,PERSONAL,D,-0.5771362151656387,0.9506413647755987,1,0.2854084400404457,Y,4
25,-0.857703518498028,RENT,9.0,EDUCATION,D,-0.5771362151656387,1.1457128532955811,1,0.2854084400404457,Y,4
21,-0.857703518498028,RENT,1.0,EDUCATION,C,-0.5771362151656387,0.6564859455788004,1,0.2854084400404457,Y,4
22,-0.39139870348956995,MORTGAGE,6.0,VENTURE,A,-0.7671515443049737,-1.0929647054337388,0,-0.6556963825285276,N,3
25,-0.39139870348956995,MORTGAGE,6.0,MEDICAL,A,-0.6404746582120837,-1.0991574511010398,0,-0.5615859002716304,N,2
26,-0.857703518498028,RENT,1.0,MEDICAL,E,-0.5771362151656387,1.3655553244847671,1,0.2854084400404457,N,4
25,-0.39139870348956995,MORTGAGE,2.0,EDUCATION,B,-0.5771362151656387,-0.3219678698547614,0,-0.467475418014733,N,2
24,-0.39139870348956995,OWN,8.0,EDUCATION,C,-0.8938284303978636,0.6255222172422953,0,-0.8439173470423222,N,4
26,-0.39139870348956995,OWN,11.0,HOMEIMPROVEMENT,B,0.17500779601089522,0.021729514680445216,0,0.47362940455424024,N,3
26,-0.39139870348956995,MORTGAGE,8.0,EDUCATION,A,-0.7671515443049737,-1.5078786651429075,0,-0.6556963825285276,N,3
23,-0.7095545928963825,RENT,0.0,EDUCATION,B,-0.5771362151656387,-0.3591243438585673,0,0.003076993269753731,N,2
22,-0.7059115865291289,RENT,6.0,EDUCATION,C,-0.5771362151656387,0.9847014659457547,0,0.003076993269753731,Y,3
21,-0.7010542447061241,RENT,0.0,EDUCATION,A,-0.5771362151656387,-0.7461709480648813,0,-0.09103348898714368,N,3
22,-0.6967312104836498,RENT,4.0,EDUCATION,B,-0.5771362151656387,0.2539574772042336,0,-0.09103348898714368,N,4
25,-0.6912909876418845,RENT,1.0,EDUCATION,B,-0.5771362151656387,0.4273543558886624,0,-0.09103348898714368,N,2
23,-0.8334168093830041,RENT,1.0,DEBTCONSOLIDATION,B,-0.5771362151656387,0.20751188469947635,1,0.19129795778354827,N,2
24,-0.687696554692861,RENT,1.0,DEBTCONSOLIDATION,A,-0.5771362151656387,-1.046519112928981,0,-0.09103348898714368,N,2
24,-0.38790141737700656,MORTGAGE,6.0,DEBTCONSOLIDATION,B,-0.1812709461253577,-0.32506424268841183,0,0.003076993269753731,N,4
24,-0.687696554692861,RENT,8.0,MEDICAL,A,-0.5771362151656387,-1.3251926679575272,0,-0.09103348898714368,N,4
22,-0.687696554692861,RENT,5.0,EDUCATION,B,-0.5771362151656387,0.24466835870328227,0,-0.09103348898714368,N,4
26,-0.3855456065928492,OWN,11.0,HOMEIMPROVEMENT,A,0.37294043053103576,-1.2539760927835653,0,0.6618503690680348,N,4
21,-0.6828392128698562,RENT,2.0,DEBTCONSOLIDATION,B,-0.5771362151656387,0.20751188469947635,0,-0.09103348898714368,N,4
24,-0.6828392128698562,RENT,2.0,PERSONAL,B,-0.5771362151656387,-0.32506424268841183,0,-0.09103348898714368,N,3
22,-0.675553200135349,RENT,6.0,MEDICAL,B,-0.5771362151656387,0.4273543558886624,0,-0.09103348898714368,N,2
24,-0.665352782307039,RENT,4.0,DEBTCONSOLIDATION,A,-0.5771362151656387,-1.2539760927835653,0,-0.09103348898714368,N,3
22,-0.3841126907550628,MORTGAGE,5.0,VENTURE,B,0.056248215298810904,-0.21049844784334315,0,0.2854084400404457,N,3
25,-0.8091301002679803,RENT,9.0,DEBTCONSOLIDATION,C,-0.5771362151656387,0.6038476074067417,1,0.19129795778354827,Y,2
25,-0.3841126907550628,MORTGAGE,2.0,DEBTCONSOLIDATION,A,-1.1471822025836436,-1.0929647054337388,0,-1.1262487938130143,N,2
25,-0.6634098455778371,RENT,8.0,PERSONAL,A,-0.5771362151656387,-1.2539760927835653,0,-0.09103348898714368,N,4
22,-0.6634098455778371,RENT,2.0,EDUCATION,C,-0.5771362151656387,0.7834372317584714,0,-0.09103348898714368,Y,4
25,-0.3841126907550628,MORTGAGE,3.0,DEBTCONSOLIDATION,C,-0.06251136541327341,0.8515574340987823,0,0.19129795778354827,Y,2
24,-0.6634098455778371,RENT,0.0,DEBTCONSOLIDATION,B,-0.5771362151656387,-0.20120932934239127,0,-0.09103348898714368,N,2
23,-0.6634098455778371,RENT,5.0,EDUCATION,B,-0.5771362151656387,-0.1795347195068376,0,-0.09103348898714368,N,2
22,-0.38323836922692195,MORTGAGE,6.0,DEBTCONSOLIDATION,A,-0.7038131012585287,-1.3685418876286344,0,-0.6556963825285276,N,2
25,-0.663312698741377,RENT,0.0,DEBTCONSOLIDATION,B,-0.5771362151656387,0.2632465957051855,0,-0.09103348898714368,N,2
24,-0.5276471416248538,MORTGAGE,8.0,MEDICAL,B,-0.26044399993341394,0.24466835870328227,1,0.09718747552665087,N,3
22,-0.38168401984356043,MORTGAGE,4.0,VENTURE,D,0.056248215298810904,1.2138330556358927,0,0.2854084400404457,Y,3
24,-0.38168401984356043,MORTGAGE,8.0,HOMEIMPROVEMENT,A,-1.1313475918220322,-1.1270248066038944,0,-1.1262487938130143,N,2
25,-0.38168401984356043,MORTGAGE,9.0,MEDICAL,C,0.056248215298810904,0.1920300205312236,0,0.2854084400404457,Y,4
25,-0.5266028131329078,MORTGAGE,3.0,DEBTCONSOLIDATION,D,-0.10209789231730151,1.418193662656826,1,0.37951892229734285,N,3
24,-0.7848433911529564,RENT,3.0,DEBTCONSOLIDATION,D,-0.5771362151656387,1.418193662656826,1,0.09718747552665087,N,2
25,-0.3789396217135627,MORTGAGE,7.0,DEBTCONSOLIDATION,B,0.37294043053103576,0.2539574772042336,0,0.6618503690680348,N,2
25,-0.3788667615862177,MORTGAGE,6.0,MEDICAL,A,-0.26044399993341394,-0.532521222542996,0,-0.09103348898714368,N,2
21,-0.6391231364628133,RENT,4.0,EDUCATION,B,-0.5771362151656387,-0.20430570217604171,0,-0.18514397124404108,N,3
22,-0.6391231364628133,RENT,1.0,EDUCATION,A,-0.5771362151656387,-0.9412424365848637,0,-0.18514397124404108,N,3
25,-0.770271365683942,RENT,9.0,DEBTCONSOLIDATION,D,-0.5771362151656387,1.4058081713222241,1,0.09718747552665087,Y,2
21,-0.6172650982592918,RENT,3.0,DEBTCONSOLIDATION,B,-0.5771362151656387,0.1393916823591649,0,-0.18514397124404108,N,3
23,-0.6149335741842495,RENT,2.0,DEBTCONSOLIDATION,A,-0.5771362151656387,-1.0929647054337388,0,-0.18514397124404108,N,3
25,-0.6149335741842495,RENT,9.0,VENTURE,B,-0.5771362151656387,-0.414859054864277,0,-0.18514397124404108,N,4
23,-0.6149335741842495,RENT,0.0,EDUCATION,C,-0.5771362151656387,0.1920300205312236,0,-0.18514397124404108,N,3
25,-0.3739122729267528,MORTGAGE,9.0,DEBTCONSOLIDATION,A,-1.0007120530387394,-1.7401066276666957,0,-0.9380278292992196,N,3
25,-0.6148364273477894,RENT,2.0,MEDICAL,B,-0.5771362151656387,-0.12070363566747803,0,-0.18514397124404108,N,3
22,-0.6148364273477894,RENT,1.0,MEDICAL,B,-0.5771362151656387,0.510956422397226,0,-0.18514397124404108,N,4
22,-0.3739122729267528,MORTGAGE,1.0,EDUCATION,C,0.056248215298810904,0.46141445705881784,0,0.2854084400404457,N,3
26,-0.3721636298704711,MORTGAGE,10.0,DEBTCONSOLIDATION,B,-0.5771362151656387,-0.01542695932336068,0,-0.467475418014733,N,2
26,-0.372090769743126,MORTGAGE,10.0,EDUCATION,B,0.056248215298810904,0.20751188469947635,0,0.2854084400404457,N,3
24,-0.6148364273477894,RENT,3.0,EDUCATION,A,-0.5771362151656387,-1.3685418876286344,0,-0.18514397124404108,N,3
23,-0.3719693361975509,OWN,7.0,EDUCATION,B,0.056248215298810904,0.20751188469947635,0,0.2854084400404457,N,3
24,-0.6148364273477894,RENT,4.0,PERSONAL,C,-0.5771362151656387,0.9134848907717928,0,-0.18514397124404108,Y,3
25,-0.6148364273477894,RENT,0.0,EDUCATION,A,-0.5771362151656387,-1.046519112928981,0,-0.18514397124404108,N,3
22,-0.3719693361975509,MORTGAGE,2.0,EDUCATION,B,1.9564015066921598,-0.34983522535761596,0,2.5440600142059813,N,2
22,-0.6148364273477894,RENT,0.0,VENTURE,A,-0.5771362151656387,-1.046519112928981,0,-0.18514397124404108,N,2
25,-0.3719693361975509,MORTGAGE,10.0,EDUCATION,C,0.056248215298810904,0.7586662490892673,0,0.2854084400404457,Y,4
23,-0.6148364273477894,RENT,3.0,EDUCATION,A,-0.5771362151656387,-1.6255408328216268,0,-0.18514397124404108,N,4
25,-0.6148364273477894,RENT,5.0,PERSONAL,A,-0.5771362151656387,-0.9783989105886699,0,-0.18514397124404108,N,4
25,-0.3719693361975509,MORTGAGE,9.0,PERSONAL,C,1.6397092914599352,1.3098206134790582,0,2.1676180851783924,N,4
22,-0.6148364273477894,RENT,5.0,VENTURE,A,-0.5771362151656387,-1.0929647054337388,0,-0.18514397124404108,N,4
23,-0.6148364273477894,RENT,5.0,MEDICAL,A,-0.5771362151656387,-0.6501833902217158,0,-0.18514397124404108,N,3
24,-0.3719693361975509,MORTGAGE,2.0,PERSONAL,A,-0.5771362151656387,-1.0929647054337388,0,-0.467475418014733,N,3
22,-0.3719693361975509,MORTGAGE,6.0,EDUCATION,B,0.5312865381471481,-0.12070363566747803,0,0.8500713335818296,N,3
22,-0.6148364273477894,RENT,0.0,EDUCATION,C,-0.5771362151656387,0.5666911334029352,0,-0.18514397124404108,Y,3
23,-0.6148364273477894,RENT,1.0,PERSONAL,A,-0.5771362151656387,-1.0403263672616803,0,-0.18514397124404108,N,2
21,-0.3719693361975509,MORTGAGE,5.0,EDUCATION,C,-0.10209789231730151,0.7586662490892673,0,0.09718747552665087,N,4
22,-0.6148364273477894,RENT,0.0,VENTURE,A,-0.5771362151656387,-0.8421585059080473,0,-0.18514397124404108,N,3
21,-0.6148364273477894,RENT,1.0,EDUCATION,B,-0.5771362151656387,-0.2971968871855573,0,-0.18514397124404108,N,3
23,-0.7543635712136014,RENT,7.0,VENTURE,G,-0.5771362151656387,3.4277396316960083,1,0.09718747552665087,Y,3
23,-0.3719693361975509,OWN,5.0,VENTURE,A,-0.41879010754952634,-0.6625688815563175,0,-0.27925445350093825,N,4
24,-0.5905497182327656,RENT,3.0,EDUCATION,A,-0.5771362151656387,-0.6625688815563175,0,-0.18514397124404108,N,3
24,-0.3719693361975509,MORTGAGE,0.0,EDUCATION,B,1.4259420461781833,-0.34983522535761596,0,1.8852866384077,N,3
22,-0.3719693361975509,MORTGAGE,6.0,EDUCATION,A,-0.7671515443049737,-1.5512278848140144,0,-0.6556963825285276,N,3
23,-0.5905497182327656,RENT,3.0,MEDICAL,B,-0.5771362151656387,-0.01542695932336068,0,-0.18514397124404108,N,2
26,-0.5176895908876941,MORTGAGE,10.0,PERSONAL,D,1.6397092914599352,1.9290951802091605,1,2.638170496462879,Y,2
24,-0.5904525713963055,RENT,8.0,EDUCATION,A,-0.5771362151656387,-1.0403263672616803,0,-0.18514397124404108,N,4
23,-0.5875381663025027,RENT,7.0,DEBTCONSOLIDATION,A,-0.5771362151656387,-1.0991574511010398,0,-0.18514397124404108,N,4
22,-0.3719693361975509,MORTGAGE,6.0,VENTURE,B,-0.5771362151656387,0.510956422397226,0,-0.467475418014733,N,4
24,-0.5176895908876941,MORTGAGE,4.0,HOMEIMPROVEMENT,A,-1.178851424106866,-0.6625688815563175,1,-1.1262487938130143,N,4
25,-0.731509777936364,RENT,2.0,MEDICAL,D,-0.5771362151656387,1.0837853966225706,1,0.003076993269753731,N,3
25,-0.3719693361975509,MORTGAGE,9.0,VENTURE,A,1.4259420461781833,-0.9722061649213687,0,1.8852866384077,N,4
25,-0.5662630091177417,RENT,5.0,MEDICAL,B,-0.5771362151656387,0.4273543558886624,0,-0.27925445350093825,N,2
22,-0.5662630091177417,RENT,6.0,DEBTCONSOLIDATION,B,-0.5771362151656387,-0.12070363566747803,0,-0.27925445350093825,N,2
23,-0.5662630091177417,RENT,5.0,VENTURE,B,-0.5771362151656387,-0.32506424268841183,0,-0.27925445350093825,N,4
26,-0.5662630091177417,RENT,3.0,EDUCATION,A,-0.5771362151656387,-1.1610849077740502,0,-0.27925445350093825,N,2
23,-0.3719693361975509,MORTGAGE,6.0,EDUCATION,B,1.164670968611598,0.4273543558886624,0,1.6029551916370084,N,3
23,-0.3719693361975509,MORTGAGE,7.0,EDUCATION,A,-1.052174538013976,-1.5512278848140144,0,-1.032138311556117,N,4
25,-0.3719693361975509,MORTGAGE,6.0,HOMEIMPROVEMENT,C,0.2462635444381458,1.0001833301140068,0,0.47362940455424024,Y,4
24,-0.5662630091177417,RENT,8.0,DEBTCONSOLIDATION,C,-0.5771362151656387,0.5078600495635757,0,-0.27925445350093825,N,4
25,-0.3719693361975509,MORTGAGE,8.0,DEBTCONSOLIDATION,B,0.45211348433909193,-0.12070363566747803,0,0.7559608513249322,N,4
24,-0.3719693361975509,OWN,5.0,DEBTCONSOLIDATION,D,0.847978753379373,1.6256506425114101,0,1.2265132626094186,N,4
26,-0.5662630091177417,RENT,0.0,VENTURE,B,-0.5771362151656387,0.024825887514095663,0,-0.27925445350093825,N,4
26,-0.5662630091177417,RENT,8.0,MEDICAL,C,-0.5771362151656387,0.5233419137318284,0,-0.27925445350093825,N,4
25,-0.3719693361975509,OWN,2.0,HOMEIMPROVEMENT,B,1.6397092914599352,0.20751188469947635,0,2.1676180851783924,N,4
23,-0.5420734468391779,RENT,2.0,EDUCATION,C,-0.5771362151656387,0.5574020149019838,0,-0.27925445350093825,Y,2
25,-0.3719693361975509,MORTGAGE,3.0,DEBTCONSOLIDATION,A,1.164670968611598,-1.5512278848140144,0,1.6029551916370084,N,2
26,-0.3719693361975509,MORTGAGE,3.0,DEBTCONSOLIDATION,A,-0.26044399993341394,-1.3685418876286344,0,-0.09103348898714368,N,4
25,-0.3719693361975509,MORTGAGE,0.0,VENTURE,E,-0.26044399993341394,2.594815339444021,0,-0.09103348898714368,N,2
23,-0.3719693361975509,MORTGAGE,7.0,DEBTCONSOLIDATION,A,-1.2105206456300883,-1.3685418876286344,0,-1.2203592760699116,N,4
21,-0.3719693361975509,MORTGAGE,5.0,VENTURE,A,-0.9730014842059198,-1.5512278848140144,0,-0.9380278292992196,N,4
25,-0.3719693361975509,MORTGAGE,0.0,DEBTCONSOLIDATION,A,-1.115512981060421,-1.5512278848140144,0,-1.1262487938130143,N,3
26,-0.5176895908876941,MORTGAGE,3.0,DEBTCONSOLIDATION,D,-0.9730014842059198,1.6256506425114101,1,-0.8439173470423222,N,3
25,-0.5176895908876941,RENT,1.0,EDUCATION,B,-0.5771362151656387,0.510956422397226,0,-0.27925445350093825,N,4
23,-0.5176895908876941,RENT,2.0,MEDICAL,C,-0.5771362151656387,0.9847014659457547,0,-0.27925445350093825,Y,4
22,-0.3719693361975509,MORTGAGE,6.0,PERSONAL,A,-0.26044399993341394,-1.5512278848140144,0,-0.09103348898714368,N,3
24,-0.5176895908876941,RENT,1.0,MEDICAL,A,-0.5771362151656387,-0.9412424365848637,0,-0.27925445350093825,N,2
23,-0.3719693361975509,OWN,4.0,PERSONAL,B,0.4679480951007032,0.20751188469947635,0,0.7559608513249322,N,4
24,-0.3719693361975509,OWN,5.0,VENTURE,B,-0.7354823227817512,0.510956422397226,0,-0.6556963825285276,N,3
25,-0.3719693361975509,MORTGAGE,2.0,VENTURE,A,0.056248215298810904,-0.9722061649213687,0,0.2854084400404457,N,2
26,-0.49340288177267017,RENT,1.0,EDUCATION,B,-0.5771362151656387,-0.34983522535761596,0,-0.37336493575783564,N,2
24,-0.3719693361975509,MORTGAGE,7.0,VENTURE,B,-0.33961705374147017,0.20751188469947635,0,-0.18514397124404108,N,4
24,-0.3719693361975509,OWN,7.0,HOMEIMPROVEMENT,B,1.6397092914599352,0.510956422397226,0,2.1676180851783924,N,2
26,-0.49340288177267017,RENT,1.0,VENTURE,B,-0.5771362151656387,0.20751188469947635,0,-0.37336493575783564,N,2
24,-0.3719693361975509,MORTGAGE,8.0,VENTURE,A,0.6421288134784269,-1.5512278848140144,0,0.9441818158387271,N,3
25,-0.6391231364628133,RENT,0.0,VENTURE,C,-0.5771362151656387,0.7586662490892673,1,-0.18514397124404108,Y,2
22,-0.3719693361975509,MORTGAGE,6.0,PERSONAL,A,0.847978753379373,-0.9722061649213687,0,1.2265132626094186,N,3
23,-0.6391231364628133,RENT,1.0,EDUCATION,D,-0.5771362151656387,1.5327594575018952,1,-0.18514397124404108,N,3
23,-0.3719693361975509,MORTGAGE,3.0,EDUCATION,A,0.056248215298810904,-1.5512278848140144,0,0.2854084400404457,N,4
24,-0.3719693361975509,MORTGAGE,2.0,MEDICAL,A,0.37294043053103576,-1.3685418876286344,0,0.6618503690680348,N,4
26,-0.3719693361975509,OWN,10.0,VENTURE,A,0.02853764646599123,-0.9722061649213687,0,0.2854084400404457,N,4
26,-0.49340288177267017,RENT,3.0,MEDICAL,A,-0.5771362151656387,-1.0991574511010398,0,-0.37336493575783564,N,2
26,-0.3719693361975509,MORTGAGE,4.0,VENTURE,A,1.1963401901348203,-1.0929647054337388,0,1.6029551916370084,N,4
25,-0.3719693361975509,OWN,9.0,EDUCATION,E,-0.07438732348448183,2.594815339444021,0,0.09718747552665087,N,4
23,-0.6391231364628133,RENT,7.0,MEDICAL,D,-0.5771362151656387,0.9444486191082978,1,-0.18514397124404108,Y,3
26,-0.49340288177267017,RENT,3.0,EDUCATION,A,-0.5771362151656387,-1.6255408328216268,0,-0.37336493575783564,N,2
22,-0.49340288177267017,RENT,0.0,PERSONAL,C,-0.5771362151656387,0.678160555414354,0,-0.37336493575783564,N,4
23,-0.49340288177267017,RENT,2.0,VENTURE,B,-0.5771362151656387,0.2539574772042336,0,-0.37336493575783564,N,3
23,-0.49340288177267017,RENT,7.0,VENTURE,B,-0.5771362151656387,0.1393916823591649,0,-0.37336493575783564,N,2
22,-0.3719693361975509,MORTGAGE,6.0,DEBTCONSOLIDATION,A,0.37294043053103576,-0.9722061649213687,0,0.6618503690680348,N,4
22,-0.3719693361975509,MORTGAGE,6.0,PERSONAL,A,-0.29211322145663643,-1.3685418876286344,0,-0.09103348898714368,N,3
26,-0.3719693361975509,MORTGAGE,10.0,DEBTCONSOLIDATION,A,-0.6721438797353062,-0.6625688815563175,0,-0.5615859002716304,N,2
22,-0.6391231364628133,RENT,6.0,HOMEIMPROVEMENT,C,-0.5771362151656387,0.6750641825807036,1,-0.18514397124404108,Y,2
23,-0.49340288177267017,RENT,8.0,DEBTCONSOLIDATION,C,-0.5771362151656387,0.46141445705881784,0,-0.37336493575783564,N,2
21,-0.49340288177267017,RENT,5.0,MEDICAL,A,-0.5771362151656387,-0.5139429855410929,0,-0.37336493575783564,N,4
25,-0.6295055996532638,RENT,0.0,VENTURE,D,-0.5771362151656387,1.3222061048136604,1,-0.18514397124404108,Y,3
26,-0.3719693361975509,OWN,6.0,EDUCATION,B,-1.052174538013976,-0.34983522535761596,0,-1.032138311556117,N,2
26,-0.3719693361975509,MORTGAGE,7.0,VENTURE,A,-0.38712088602630385,-1.3685418876286344,0,-0.27925445350093825,N,2
26,-0.624551110993799,RENT,3.0,PERSONAL,B,-0.5771362151656387,0.4273543558886624,1,-0.18514397124404108,N,3
24,-0.3719693361975509,MORTGAGE,3.0,VENTURE,A,0.847978753379373,-0.6625688815563175,0,1.2265132626094186,N,2
22,-0.3719693361975509,OWN,6.0,EDUCATION,B,-1.3688667532462009,-0.34983522535761596,0,-1.4085802405837062,N,2
25,-0.4691161726576463,RENT,3.0,PERSONAL,C,-0.5771362151656387,1.1395201076282804,0,-0.37336493575783564,Y,4
24,-0.3719693361975509,MORTGAGE,5.0,PERSONAL,D,2.08307839278505,1.9290951802091605,0,2.732280978719776,N,2
